,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
KRAS,-1.0629845926628754,2.9745741153297925e-05,7.024345906664868e-05,4.153394110191803,Down,-1.548363392850926,3.946375587539605e-15,3.095540579555369e-14,13.509263498431416,Down
LMNA,2.03902573988497,7.728874075311599e-09,3.944309900440175e-08,7.404028970312027,Up,0.90514223574693,6.89416736613176e-08,1.8103276517170917e-07,6.742242814934835,Not Significant
LMNB1,2.718247125585094,3.2933325466819074e-13,5.0729406842925886e-12,11.29474021567097,Up,2.6639420058218413,8.75882026963079e-14,5.215707104495817e-13,12.282686805020155,Up
LMNB2,1.430089368480676,3.44561910809636e-11,3.0501904125626304e-10,9.515673048343706,Up,0.2444174427159128,0.0023804804479122,0.0035438245112012,2.450527792344792,Not Significant
MAP2K1,-1.321083860492024,2.191604124569156e-05,5.311094527522174e-05,4.274815968884773,Down,-1.9882687361693163,5.811613070051397e-17,7.628383410613491e-16,15.117567486977748,Down
MAP3K5,-1.037755036667317,3.5259278520386736e-08,1.5565380009394216e-07,6.807840272092395,Down,-0.6648708813852278,2.936025248809957e-09,9.084746377783247e-09,8.041687192546009,Not Significant
MAPK1,-0.5727676784350777,0.0001470737068636,0.0003028660104139,3.5187494632731533,Not Significant,-0.6025779509031706,1.7935783316602408e-07,4.43242090556777e-07,6.353359005435324,Not Significant
MAPK10,-2.050018530382541,4.317496374399185e-09,2.3283971346733082e-08,7.632942943829837,Down,-2.536649753741466,1.25059262916966e-18,3.205390927080878e-17,16.494118996684737,Down
MAPK3,-0.9643621422595636,4.1958618103586135e-11,3.62513823992733e-10,9.440675427522535,Not Significant,-0.9958407651128212,6.571749636120025e-10,2.208048481677642e-09,8.655991395121317,Not Significant
MAPK8,-0.9234377037660336,1.8653468794657125e-05,4.591132290187537e-05,4.338080193169349,Not Significant,-1.3558733341027,1.0923905852399064e-14,7.72465597945801e-14,13.112120852945193,Down
MAPK9,-1.738177886591732,1.3994934396255465e-06,4.300944756189065e-06,5.366436135738476,Down,-0.8826448887826872,2.2787437955835328e-15,1.8930123039288903e-14,13.72284656326227,Not Significant
MCL1,1.5821141128083198,2.3338401628979182e-06,6.8445722855993095e-06,5.164653685558885,Up,1.1428089695181178,5.737837513875986e-07,1.3346402387024611e-06,5.87463578553725,Up
NFKB1,0.8420012044401979,1.0205436843106968e-06,3.2196086910345813e-06,5.492196908941243,Not Significant,0.4695732815738029,1.9171004547022123e-07,4.718632923385037e-07,6.326183806413993,Not Significant
NFKBIA,1.0453304717694998,2.298335333625204e-05,5.543076406736966e-05,4.256249134975003,Up,0.7672450833590944,1.0804106633062046e-09,3.532033478126345e-09,8.45197518864582,Not Significant
NGFR,3.609978940059364,3.7746698165731273e-06,1.0589257513828373e-05,4.975134490218467,Up,0.7903386730533118,5.3640313762230446e-05,9.73399626832386e-05,4.011708824585903,Not Significant
NRAS,0.9044461301586963,3.3266517147576488e-06,9.44157077715176e-06,5.0249557468990025,Not Significant,-0.7288284366609277,1.3823155752474813e-12,6.774257449506136e-12,11.169138302410127,Not Significant
PARP1,0.6525768727562173,1.3242975039260833e-08,6.410847215065526e-08,7.19308457320902,Not Significant,1.2093698860111952,4.71327421643416e-17,6.371489781670544e-16,15.195759009059998,Up
PARP2,-0.3765567456102765,0.0291938522350006,0.0403760114518666,1.3938765850952102,Not Significant,0.1177449430552752,0.3106345467996129,0.3463733259386363,0.4604555601988696,Not Significant
PARP4,1.8227582055319616,8.131595755814402e-08,3.301801517294409e-07,6.4812490372315015,Up,0.1422733994960438,0.2264503337293583,0.2575807588011027,0.5890865817571274,Not Significant
PDPK1,-1.235751928625621,1.3648815675637458e-23,2.7499633823274344e-20,19.56067308906393,Down,-1.5869938680343283,2.308367316132215e-21,2.95224006053089e-19,18.52984833088525,Down
PIK3CA,-0.3977643881555508,0.010627627445216,0.0158376803081518,1.8003084277429366,Not Significant,-0.7736048130618065,6.6365029432392095e-19,1.973695975319341e-17,16.704719744477917,Not Significant
PIK3CB,-1.3892673007151473,8.438996443571055e-09,4.275648791883477e-08,7.368997975589373,Down,-0.7343829716234432,5.6166895693824515e-15,4.242679370660519e-14,13.372359787656992,Not Significant
PIK3CD,-0.4037998320303657,0.0190971813856199,0.0272037620586447,1.5653710324242085,Not Significant,-0.3781078995814881,0.0028817594752425,0.0042487584104531,2.371737962718438,Not Significant
PIK3R1,-0.9009408392603396,4.372246701459592e-05,9.947157468496824e-05,4.002301006904163,Not Significant,-0.742423204608072,1.2371324448241592e-15,1.1044006533597487e-14,13.95687334510553,Not Significant
PIK3R2,-0.6800042721494552,0.0001495872259757,0.0003074763751234,3.5121882475233583,Not Significant,-0.4113278249772524,8.482490001013992e-07,1.928242813290121e-06,5.714838278611497,Not Significant
PRF1,2.9311484003713755,0.0013848810415867,0.0024099657303412,2.6179891330390417,Up,-0.0577261113833147,0.7849692465395469,0.8066684655178343,0.0933049202719607,Not Significant
PTPN13,0.7612570135741272,0.0002536441038523,0.0005014149729609,3.2998027015361227,Not Significant,0.4410145291263471,3.701597179282761e-05,6.855858547892217e-05,4.163938151485033,Not Significant
RAF1,0.909344670659504,8.247743229540008e-13,1.1381885656765208e-11,10.943785781659107,Not Significant,-0.1659318166069899,0.064211294700761,0.0791726328524309,1.101424912540773,Not Significant
RELA,0.9224052145101248,0.0003486531021837,0.0006736027475225,3.1715961500840355,Not Significant,0.7257448097061567,4.673485913238074e-12,2.10772594761244e-11,10.676185857964688,Not Significant
RIPK1,0.9900744614116695,7.349075177589344e-05,0.0001602480158853,3.795207339003375,Not Significant,1.2804500306663693,2.550003948604265e-17,3.764963276740679e-16,15.424239255528796,Up
SPTA1,3.22938067949947,0.0033372964129608,0.0054383571763454,2.264532272544425,Up,1.0848880403160268,4.866149265806658e-06,1.0051944375427962e-05,4.997749923333693,Up
SPTAN1,-1.2465055773520357,2.315506475763901e-13,3.738207089238066e-12,11.427336643240192,Down,-1.7912600138902224,2.818533484647529e-17,4.086088445918681e-16,15.38869223702841,Down
TNFRSF10B,2.275508066797844,4.332869157034291e-06,1.203123591178706e-05,4.919689757356795,Up,-0.088303396040429,0.3628042075364746,0.4000703999945188,0.3978635795747365,Not Significant
TNFRSF1A,2.022265706116809,1.6710502020817567e-05,4.156582650807807e-05,4.381263579427002,Up,0.6340720047670483,0.0017814764096877,0.0026921294930951,2.56990405411221,Not Significant
TP53,2.5104637547572715,1.2999299020853764e-06,4.019488592267674e-06,5.395829199573432,Up,0.1014549212049908,0.4932891191933676,0.5307676702174657,0.275095538471062,Not Significant
TRADD,1.1158496916781768,8.692515627656425e-08,3.509755608537508e-07,6.454723123294517,Up,0.5421642403160839,1.250490109064896e-07,3.151658969795764e-07,6.501460782156047,Not Significant
TRAF1,0.7383188378574186,0.0055802074500873,0.0087290387969223,2.0590335762457883,Not Significant,0.0570073658076968,0.5994718615344816,0.6336856511335858,0.1981261267142077,Not Significant
TRAF2,0.4528238708793566,0.013308157556624,0.0195289700255543,1.7093206611675391,Not Significant,-0.3225966891202553,0.0012222763563399,0.0018879172864137,2.724017036966435,Not Significant
TUBA1C,3.5165964229418147,2.5080327785253724e-09,1.4355637619809432e-08,7.842977513121151,Up,-0.1394995065969911,0.2403667286036294,0.2724278395073147,0.5647485137687388,Not Significant
TUBA4A,-2.950028083513871,1.42896132148098e-09,8.72974915257695e-09,8.058998235471615,Down,-3.359831801202614,2.498141979933855e-16,2.7171535913408045e-15,14.565885811715908,Down
TUBA8,-2.037494361462137,3.7025934267429694e-16,1.5672237891180114e-14,13.804868984744132,Down,-2.96731065285128,1.5628635728037855e-16,1.801533436247465e-15,14.744357673012402,Down
XIAP,-0.4210319236061117,0.0018311376548098,0.0031212996166759,2.5056645409714604,Not Significant,0.2212964044543264,0.0202906005737035,0.0267347925786937,1.572923181014854,Not Significant
